labels,movie_name,nums,ranking,rate,score,score_num,title
"[['历史', '动画']]",,27079414,,6.1,,2017,那年那兔那些事儿 第四季‎ (2017)
"[['剧情', '喜剧', '歌舞']]",,27068918,,7.8,,2017,少年有点酷‎ (2017)
"[['喜剧', '爱情']]",,26637887,,4.4,,2017,复合大师‎ (2017)
"[['剧情', '爱情']]",,26861629,,6.2,,2017,春风十里，不如你‎ (2017)
,,,,,27002023,,
,,,,,26772013,,
,,,,,26882225,,
,,,,,26915590,,
,,,,,26928826,,
,,,,,26411410,,
,,,,,26608231,,
,,,,,26734684,,
,,,,,26752098,,
,,,,,26807650,,
,,,,,26684705,,
,,,,,26363186,,
,,,,,27072726,,
,,,,,27059215,,
,,,,,27072709,,
,,,,,26934342,,
,,,,,26597756,,
,,,,,26873744,,
"[['剧情', '家庭']]",,27113671,,3.7,,2017,养母的花样年华‎ (2017)
"[['剧情', '家庭']]",,26358696,,6.3,,2017,我的前半生‎ (2017)
"[['剧情', '武侠']]",,25864160,,3.9,,2017,侠客行‎ (2017)
,,,,,6888715,,
,,,,,27041453,,
"[['爱情', '古装']]",,27080949,,6.2,,2017,双世宠妃‎ (2017)
[['动画']],,27083740,,8.4,,2017,禽兽超人之迷雾围城‎ (2017)
"[['剧情', '爱情', '古装']]",,26675795,,5.6,,2017,醉玲珑‎ (2017)
"[['剧情', '运动']]",,26662489,,5.1,,2017,我们的少年时代‎ (2017)
"[['剧情', '喜剧', '悬疑']]",,26772013,,8.2,,2017,杀不死‎ (2017)
"[['剧情', '喜剧', '悬疑']]",,26928826,,6.7,,2017,寻人大师‎ (2017)
"[['剧情', '古装']]",,26915590,,5.9,,2017,刺客列传之龙血玄黄‎ (2017)
[['剧情']],,26684705,,6.2,,2017,林海雪原‎ (2017)
"[['剧情', '爱情']]",,26752098,,4.1,,2017,一粒红尘‎ (2017)
[['剧情']],,27002023,,5.0,,2017,我的1997‎ (2017)
"[['剧情', '爱情']]",,26882225,,4.0,,2017,风光大嫁‎ (2017)
"[['剧情', '爱情']]",,26807650,,4.1,,2017,逆袭之星途璀璨‎ (2017)
[['剧情']],,26411410,,2.8,,2017,深夜食堂‎ (2017)
"[['喜剧', '爱情', '奇幻']]",,26873744,,7.1,,2017,我女朋友的男朋友‎ (2017)
"[['剧情', '爱情']]",,26734684,,4.4,,2017,夏至未至‎ (2017)
"[['剧情', '喜剧', '科幻', '动画']]",,27059215,,8.3,,2017,雄兵连‎ (2017)
"[['剧情', '犯罪', '悬疑']]",,26934342,,6.3,,2017,暗徒‎ (2017)
"[['剧情', '爱情', '奇幻', '古装']]",,26608231,,3.1,,2017,上古情歌‎ (2017)
"[['动画', '武侠']]",,27072709,,8.1,,2017,墓王之王：寒铁斗‎ (2017)
"[['剧情', '爱情']]",,6888715,,7.1,,2017,天使的幸福‎ (2017)
,,,,,26949276,,
,,,,,26743573,,
,,,,,26108041,,
,,,,,27006163,,
,,,,,26939218,,
,,,,,27085680,,
,,,,,27062838,,
,,,,,26755568,,
,,,,,26635351,,
,,,,,26356069,,
,,,,,27006109,,
,,,,,26857689,,
,,,,,26966807,,
,,,,,26606744,,
,,,,,27028810,,
,,,,,26830378,,
,,,,,27027814,,
,,,,,27030637,,
,,,,,26895366,,
"[['喜剧', '动画', '悬疑', '古装']]",,27041453,,7.6,,2017,开封奇谈——这个包公不太行‎ (2017)
"[['剧情', '爱情', '家庭']]",,26597756,,5.5,,2017,小情人‎ (2017)
[[]],,27072726,,7.8,,2017,我是艺考生‎ (2017)
,,,,,26298041,,
"[['剧情', '爱情', '古装']]",,26363186,,5.0,,2017,楚乔传‎ (2017)
"[['剧情', '爱情', '悬疑']]",,26939218,,6.5,,2017,寒武纪‎ (2017)
"[['剧情', '爱情']]",,26743573,,5.3,,2017,欢乐颂2‎ (2017)
"[['动作', '动画']]",,27085680,,7.0,,2017,妖神记 第一季‎ (2017)
"[['剧情', '爱情']]",,26108041,,5.5,,2017,职场是个技术活‎ (2017)
[['喜剧']],,26949276,,4.4,,2017,废柴兄弟5：泰爽‎ (2017)
"[['战争', '动画', '奇幻']]",,27006163,,6.8,,2017,降灵记‎ (2017)
"[['爱情', '古装']]",,26606744,,3.2,,2017,思美人‎ (2017)
"[['剧情', '动画', '奇幻', '冒险']]",,26966807,,8.4,,2017,幻镜诺德琳‎ (2017)
"[['剧情', '战争']]",,26857689,,3.2,,2017,飞哥大英雄2之飞哥战队‎ (2017)
"[['爱情', '古装']]",,27006109,,5.8,,2017,假凤虚凰 第一季‎ (2017)
"[['剧情', '家庭']]",,26635351,,3.5,,2017,女管家‎ (2017)
"[['剧情', '爱情']]",,26356069,,2.6,,2017,魔都风云‎ (2017)
"[['剧情', '爱情', '古装']]",,26755568,,4.8,,2017,龙珠传奇之无间道‎ (2017)
"[['剧情', '犯罪', '悬疑']]",,26895366,,5.5,,2017,心理师‎ (2017)
[[]],,27062838,,2.8,,2017,梅花儿香‎ (2017)
"[['剧情', '动画', '奇幻', '武侠', '古装']]",,27030637,,8.1,,2017,太乙仙魔录之灵飞纪 第二季‎ (2017)
"[['剧情', '爱情']]",,26298041,,4.9,,2017,御姐归来‎ (2017)
[['动画']],,27027814,,4.3,,2017,天谕‎ (2017)
[['动画']],,26830378,,5.9,,2017,熊熊乐园 第一部 熊出没之熊熊乐园‎ (2017)
,,,,,26868416,,
,,,,,26799432,,
,,,,,26683725,,
,,,,,26614082,,
,,,,,26638502,,
,,,,,26322644,,
,,,,,26696085,,
,,,,,26890345,,
,,,,,27018246,,
,,,,,26658517,,
,,,,,26859991,,
,,,,,26811778,,
,,,,,27006086,,
,,,,,26682195,,
,,,,,27011773,,
,,,,,26974042,,
,,,,,26883372,,
,,,,,26727273,,
"[['动作', '动画', '冒险']]",,27028810,,5.3,,2017,阿拉德：宿命之门‎ (2017)
,,,,,26990819,,
,,,,,26878430,,
"[['喜剧', '爱情', '古装']]",,26868416,,7.9,,2017,花间提壶方大厨‎ (2017)
"[['剧情', '爱情']]",,26683725,,7.4,,2017,外科风云‎ (2017)
"[['剧情', '历史']]",,26322644,,8.8,,2017,白鹿原‎ (2017)
"[['剧情', '动作', '犯罪']]",,26638502,,6.1,,2017,卧底归来‎ (2017)
"[['喜剧', '爱情']]",,26799432,,7.0,,2017,囧女翻身之嗨如花‎ (2017)
"[['剧情', '奇幻', '古装']]",,26614082,,4.1,,2017,择天记‎ (2017)
"[['剧情', '犯罪', '悬疑']]",,26727273,,8.2,,2017,人民的名义‎ (2017)
"[['剧情', '动作', '犯罪']]",,26883372,,6.2,,2017,卧底‎ (2017)
"[['剧情', '动画', '古装']]",,27011773,,8.5,,2017,风灵玉秀‎ (2017)
"[['剧情', '爱情']]",,26811778,,6.7,,2017,狐狸的夏天‎ (2017)
"[['剧情', '动画']]",,26859991,,8.2,,2017,全职高手 第一季‎ (2017)
[['喜剧']],,26974042,,6.8,,2017,林子大了‎ (2017)
"[['剧情', '爱情']]",,26682195,,6.5,,2017,漂洋过海来看你‎ (2017)
"[['剧情', '爱情']]",,26658517,,5.6,,2017,秘果‎ (2017)
"[['剧情', '爱情', '古装']]",,27006086,,6.4,,2017,大唐荣耀2‎ (2017)
[['剧情']],,27018246,,7.6,,2017,北方大地‎ (2017)
,,,,,6878443,,
,,,,,26708488,,
,,,,,26992119,,
,,,,,26835004,,
,,,,,27003246,,
,,,,,26746951,,
,,,,,26712244,,
,,,,,26772026,,
,,,,,26989874,,
,,,,,26992031,,
,,,,,26811731,,
,,,,,26685864,,
,,,,,26637890,,
,,,,,26982797,,
,,,,,26344892,,
,,,,,26351248,,
,,,,,26668669,,
,,,,,26978997,,
,,,,,26776531,,
,,,,,26864181,,
"[['剧情', '爱情']]",,26696085,,4.7,,2017,继承人‎ (2017)
[['喜剧']],,26878430,,6.4,,2017,鲜肉老师‎ (2017)
"[['喜剧', '动画']]",,26990819,,7.9,,2017,快把我哥带走 第一季 兄に付ける薬はない！‎ (2017)
"[['剧情', '悬疑']]",,26890345,,5.7,,2017,被催眠的催眠师‎ (2017)
"[['剧情', '战争']]",,26746951,,6.5,,2017,剃刀边缘‎ (2017)
"[['剧情', '爱情']]",,26708488,,5.7,,2017,问题餐厅‎ (2017)
"[['喜剧', '爱情', '奇幻']]",,26835004,,5.5,,2017,神兽麻将馆‎ (2017)
"[['儿童', '动画', '家庭']]",,27003246,,8.5,,2017,和女儿的日常 第二季‎ (2017)
"[['剧情', '犯罪', '悬疑']]",,26992119,,6.3,,2017,无间道 第三季‎ (2017)
"[['剧情', '悬疑', '古装']]",,6878443,,6.0,,2017,神探狄仁杰4‎ (2017)
[['剧情']],,26712244,,6.5,,2017,愿有人陪你颠沛流离‎ (2017)
"[['剧情', '爱情']]",,26344892,,5.7,,2017,云巅之上‎ (2017)
"[['剧情', '犯罪', '悬疑']]",,26982797,,6.9,,2017,无间道 第二季‎ (2017)
"[['剧情', '爱情']]",,26637890,,4.8,,2017,因为遇见你‎ (2017)
[['剧情']],,26685864,,8.1,,2017,鸡毛飞上天‎ (2017)
"[['爱情', '奇幻']]",,26864181,,4.8,,2017,我与你的光年距离‎ (2017)
[['剧情']],,26992031,,6.2,,2017,热血尖兵‎ (2017)
"[['喜剧', '爱情']]",,26772026,,2.2,,2017,不一样的美男子2‎ (2017)
"[['剧情', '喜剧', '运动']]",,26811731,,8.0,,2017,梦想X计划‎ (2017)
"[['悬疑', '古装']]",,26776531,,6.4,,2017,热血长安‎ (2017)
[['爱情']],,26989874,,6.9,,2017,谁寄锦书来‎ (2017)
,,,,,26975477,,
,,,,,5923466,,
,,,,,26896964,,
,,,,,26606733,,
,,,,,26967907,,
,,,,,24772954,,
,,,,,26605866,,
,,,,,26898906,,
,,,,,25975243,,
,,,,,24827545,,
,,,,,26939227,,
,,,,,26274137,,
,,,,,26582363,,
,,,,,26394155,,
,,,,,26954013,,
,,,,,26663086,,
,,,,,26857977,,
,,,,,26894560,,
,,,,,26884429,,
,,,,,26949960,,
"[['剧情', '奇幻']]",,26978997,,5.2,,2017,寻找前世之旅2‎ (2017)
"[['喜剧', '爱情']]",,26668669,,4.6,,2017,约会恋爱究竟是什么‎ (2017)
"[['剧情', '爱情']]",,26351248,,3.7,,2017,金陵往事‎ (2017)
"[['动画', '武侠']]",,26896964,,8.2,,2017,少年锦衣卫 第一季‎ (2017)
"[['剧情', '动作', '战争', '西部']]",,26606733,,3.3,,2017,擒狼‎ (2017)
"[['剧情', '历史']]",,5923466,,8.5,,2017,大秦帝国之崛起‎ (2017)
"[['剧情', '爱情', '短片']]",,26975477,,6.2,,2017,你的味道‎ (2017)
[['喜剧']],,26949960,,5.1,,2017,双喜盈门‎ (2017)
[['剧情']],,24772954,,7.7,,2017,星光灿烂‎ (2017)
"[['剧情', '家庭']]",,26605866,,7.0,,2017,一树桃花开‎ (2017)
"[['动作', '动画', '奇幻', '冒险']]",,26884429,,5.6,,2017,斗破苍穹 第一季‎ (2017)
[['喜剧']],,26967907,,6.5,,2017,拜托！别黑我！‎ (2017)
[['爱情']],,26857977,,5.0,,2017,恶魔少爷别吻我 第一季‎ (2017)
"[['剧情', '爱情']]",,26394155,,2.9,,2017,大话红娘‎ (2017)
"[['剧情', '武侠', '古装']]",,26663086,,7.9,,2017,射雕英雄传‎ (2017)
"[['剧情', '喜剧', '爱情', '奇幻']]",,26954013,,6.8,,2017,别那么骄傲2‎ (2017)
"[['动画', '武侠']]",,26894560,,6.1,,2017,从前有座灵剑山2 霊剣山 叡智への資格‎ (2017)
"[['剧情', '家庭']]",,26274137,,4.4,,2017,将婚姻进行到底‎ (2017)
[['剧情']],,26582363,,5.5,,2017,昆仑阙之前世今生‎ (2017)
"[['爱情', '奇幻']]",,26939227,,3.6,,2017,校花前传之很纯很暧昧‎ (2017)
"[['剧情', '爱情', '古装']]",,24827545,,6.9,,2017,大唐荣耀‎ (2017)
"[['剧情', '爱情']]",,25975243,,6.4,,2017,三生三世十里桃花‎ (2017)
"[['剧情', '喜剧']]",,26898906,,7.4,,2017,乡村爱情进行曲‎ (2017)
,,,,,25804529,,
,,,,,26745143,,
,,,,,26615611,,
,,,,,26974599,,
,,,,,26752700,,
,,,,,26608228,,
,,,,,25945117,,
,,,,,26613382,,
,,,,,25960721,,
,,,,,26899028,,
,,,,,26949213,,
,,,,,26892958,,
,,,,,26298935,,
,,,,,26592988,,
,,,,,26661078,,
,,,,,26776529,,
,,,,,26594404,,
,,,,,26757049,,
,,,,,26304927,,
,,,,,26811779,,
"[['剧情', '古装']]",,26608228,,3.1,,2017,孤芳不自赏‎ (2017)
[['剧情']],,26974599,,3.7,,2017,咱家‎ (2017)
"[['剧情', '奇幻', '古装']]",,26615611,,4.2,,2017,奇星记之鲜衣怒马少年时‎ (2017)
[['剧情']],,26745143,,6.8,,2017,于成龙‎ (2017)
"[['剧情', '爱情']]",,25804529,,3.7,,2017,遇见爱情的利先生‎ (2017)
"[['剧情', '爱情']]",,25945117,,4.8,,2017,不得不爱‎ (2017)
"[['喜剧', '爱情']]",,26752700,,3.0,,2017,漂亮的李慧珍‎ (2017)
[['剧情']],,26661078,,5.0,,2016,明星志愿‎ (2016)
"[['剧情', '喜剧']]",,26592988,,3.1,,2016,我的继父是偶像‎ (2016)
"[['剧情', '悬疑', '惊悚']]",,26298935,,8.0,,2016,鬼吹灯之精绝古城‎ (2016)
[['喜剧']],,26949213,,6.1,,2016,老爸当家‎ (2016)
"[['剧情', '爱情']]",,25960721,,4.6,,2017,守护丽人‎ (2017)
[['剧情']],,26613382,,5.9,,2017,最后一张签证‎ (2017)
[['喜剧']],,26892958,,5.5,,2016,异能家庭‎ (2016)
[['动作']],,26899028,,3.9,,2016,半妖倾城2‎ (2016)
"[['喜剧', '家庭']]",,26304927,,5.9,,2016,我的岳父会武术‎ (2016)
"[['奇幻', '武侠', '古装']]",,26811779,,4.4,,2016,青云志2‎ (2016)
"[['剧情', '爱情']]",,26757049,,6.1,,2016,北上广依然相信爱情‎ (2016)
"[['剧情', '爱情']]",,26594404,,4.5,,2016,放弃我，抓紧我‎ (2016)
,,,,,26930554,,
,,,,,26593271,,
,,,,,26415258,,
,,,,,25789443,,
,,,,,26605913,,
,,,,,26715683,,
,,,,,26976504,,
,,,,,26613438,,
,,,,,26817105,,
,,,,,26918907,,
,,,,,26615597,,
,,,,,26861028,,
,,,,,26818333,,
,,,,,26344999,,
,,,,,26790196,,
,,,,,26427117,,
,,,,,26912437,,
"[['喜剧', '武侠', '古装']]",,26776529,,5.8,,2016,西涯侠‎ (2016)
,,,,,26614136,,
,,,,,26358588,,
,,,,,26133362,,
"[['剧情', '古装']]",,25789443,,3.3,,2016,美人私房菜‎ (2016)
"[['剧情', '武侠', '古装']]",,26930554,,6.0,,2016,画江湖之不良人2‎ (2016)
"[['剧情', '喜剧']]",,26415258,,4.9,,2016,老公们的私房钱‎ (2016)
"[['剧情', '武侠', '古装']]",,26593271,,3.2,,2016,飞刀又见飞刀‎ (2016)
"[['奇幻', '古装']]",,26817105,,4.6,,2016,屏里狐‎ (2016)
[['爱情']],,26615597,,5.3,,2016,相爱穿梭千年2：月光下的交换‎ (2016)
[['家庭']],,26918907,,2.9,,2016,黄大妮‎ (2016)
[['犯罪']],,26605913,,6.5,,2016,心理罪2‎ (2016)
"[['剧情', '悬疑']]",,26613438,,3.4,,2016,藏地密码‎ (2016)
[['动画']],,26976504,,8.0,,2016,天下第几‎ (2016)
"[['喜剧', '古装']]",,26715683,,4.1,,2016,极品家丁‎ (2016)
"[['剧情', '悬疑']]",,26133362,,4.0,,2016,心如铁‎ (2016)
"[['剧情', '爱情']]",,26358588,,5.3,,2016,咱们相爱吧‎ (2016)
,,,,,26670687,,
,,,,,26969075,,
,,,,,26345137,,
,,,,,26614086,,
,,,,,26887059,,
,,,,,26675615,,
,,,,,26897011,,
,,,,,26674019,,
,,,,,26882249,,
,,,,,26720129,,
,,,,,26888884,,
,,,,,26882250,,
"[['剧情', '家庭']]",,26614136,,4.8,,2016,嘿，孩子！‎ (2016)
,,,,,26638493,,
,,,,,25023165,,
,,,,,26765418,,
,,,,,26358699,,
,,,,,26638416,,
,,,,,10726963,,
,,,,,26878993,,
[['喜剧']],,26912437,,7.5,,2016,国产大英雄 第二季‎ (2016)
[['剧情']],,26427117,,4.4,,2016,不可能完成的任务‎ (2016)
[['剧情']],,26790196,,3.3,,2016,小草青青‎ (2016)
"[['剧情', '爱情', '古装']]",,26344999,,4.7,,2016,锦绣未央‎ (2016)
"[['奇幻', '音乐']]",,26861028,,7.5,,2016,薛定谔的猫‎ (2016)
,,,,,26743541,,
"[['悬疑', '古装']]",,26818333,,5.1,,2016,妖出长安‎ (2016)
"[['悬疑', '奇幻']]",,26670687,,7.7,,2016,灵魂摆渡3‎ (2016)
"[['剧情', '爱情', '悬疑']]",,26345137,,7.2,,2016,如果蜗牛有爱情‎ (2016)
"[['喜剧', '古装']]",,26675615,,6.2,,2016,欢喜密探‎ (2016)
"[['动画', '短片']]",,26969075,,8.9,,2016,一禅小和尚‎ (2016)
"[['爱情', '悬疑']]",,26614086,,5.9,,2016,美人为馅‎ (2016)
"[['剧情', '动作', '动画']]",,26887059,,6.2,,2016,生死回放‎ (2016)
"[['剧情', '动画']]",,26882250,,4.7,,2016,一课一练 チーティングクラフト‎ (2016)
"[['喜剧', '动画']]",,26888884,,8.7,,2016,凸变英雄 TO BE HERO‎ (2016)
"[['喜剧', '奇幻']]",,26720129,,6.5,,2016,我不是妖怪‎ (2016)
"[['剧情', '悬疑']]",,26674019,,7.0,,2016,法医秦明‎ (2016)
"[['剧情', '科幻']]",,26882249,,5.5,,2016,器灵 第一季‎ (2016)
"[['爱情', '短片']]",,26897011,,6.5,,2016,解忧买手店‎ (2016)
[['剧情']],,26638416,,5.0,,2016,我的父亲我的兵‎ (2016)
[['剧情']],,26878993,,3.6,,2016,遥远的距离‎ (2016)
"[['剧情', '历史', '战争']]",,10726963,,8.2,,2016,好家伙‎ (2016)
"[['剧情', '悬疑']]",,26358699,,5.8,,2016,胭脂‎ (2016)
"[['武侠', '古装']]",,26743541,,8.2,,2016,画江湖之不良人‎ (2016)
"[['剧情', '古装']]",,25023165,,6.0,,2016,兰陵王妃‎ (2016)
[['剧情']],,26638493,,2.7,,2016,木兰妈妈‎ (2016)
"[['剧情', '爱情', '奇幻']]",,26765418,,5.7,,2016,超星星学园‎ (2016)
